dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	class
0.017276	0.22862	0.31506	0.25708	0.36223	0.43713	0.35334	0.33216	0.10727	0.021937	0.020327	0.027263	0.018878	0.024479	0.01826	0.011018	0.013496	0.43713	0.17492	0.079298	-0.095621	0.066834	0.18927	0.22164	0.25786	0.29449	0.31997	0.37292	0.18145	0.26388	0.30574	0.34483	0.12499	0.029262	0.038255	0.14059	0.20783	0.1727	0.083517	0.018997	0.0021203	0.0047413	0.0052698	0.0037174	0.0038707	0.0036068	0.0014925	0.002589	0.19324	0.25984	0.2444	0.23696	0.12704	0.039213	0.11264	0.090994	0.14113	0.10769	-0.037387	0.098268	-0.14088	-0.14029	0.12549	-0.14115	-0.014506	0.11358	-0.10901	0.14142	0.22414	0.11714	0.38992	0.2499	0.0030528	-0.044747	0.096315	0.015428	1.496	272.5
0.019533	0.28902	0.26472	0.29051	0.47491	0.41577	0.39395	0.41673	0.30845	0.18904	0.13184	0.13748	0.019718	0.02062	0.01943	0.01325	0.014249	0.47491	0.26102	0.17392	-0.087096	0.071771	0.27845	0.31695	0.35868	0.39932	0.42434	0.29792	0.048777	0.54007	0.32252	0.33763	0.081791	0.046839	0.12652	0.26344	0.21918	0.15674	0.20846	0.15203	0.030886	0.018886	0.016487	0.0011822	0.002248	0.0010984	0.0011035	0.00070936	0.24177	0.31685	0.2316	0.27378	0.13726	0.070371	0.13182	-0.011088	-0.040964	-0.052292	-0.032122	0.023695	-0.01496	0.10703	0.13528	-0.01872	-0.14005	-0.14075	0.1214	0.13826	0.3008	0.028962	0.058386	0.12802	0.02953	-0.061345	-0.056498	-0.041721	1.6876	151.5
0.019023	0.20657	0.22364	0.22745	0.39906	0.38753	0.44156	0.52951	0.39839	0.29167	0.32706	0.29327	0.012743	0.014588	0.016861	0.012843	0.011548	0.52951	0.1182	0.015388	-0.10281	0.071903	0.12604	0.14337	0.16213	0.18038	0.19156	0.74792	0.076357	0.22146	0.17825	0.20025	0.079187	0.10136	0.1257	0.13744	0.13013	0.12924	0.091744	0.062842	0.037967	0.036296	0.029148	0.0020705	0.0027728	0.0029663	0.0008044	0.0024838	0.26902	0.30465	0.20668	0.26861	-0.064909	-0.14011	-0.11584	-0.11086	-0.1362	-0.11564	0.068894	0.13875	0.14142	0.13391	0.13936	0.032769	-0.1364	0.034606	0.058333	-0.12655	0.16081	0.17982	0.33305	0.21934	-0.02386	-0.022384	0.053805	-0.0047635	1.4689	224.5
0.02013	0.28657	0.31467	0.31648	0.38773	0.30471	0.28106	0.26891	0.16464	0.095323	0.033028	0.033975	0.013975	0.018298	0.019865	0.013225	0.011233	0.38773	0.12004	0.0021646	-0.11788	0.0513	0.13694	0.17811	0.22952	0.28724	0.33054	0.67083	0.11404	0.22428	0.14168	0.15737	0.179	0.18339	0.18975	0.11682	0.11659	0.12387	0.049668	0.017137	0.0078231	0.0050502	0.001182	0.0043883	0.0052689	0.0031475	0.0050358	0.00033976	0.28562	0.26023	0.13338	0.24392	-0.10864	-0.10905	-0.14142	-0.14125	-0.14106	-0.095477	0.015248	0.10895	0.061597	0.091839	-0.085727	-0.10324	-0.10119	-0.10799	0.13846	-0.038721	0.23727	0.22782	0.40192	0.30877	0.0030893	-0.003816	0.10027	0.042384	1.2392	240
0.018049	0.34703	0.34714	0.37073	0.53885	0.49807	0.35354	0.31599	0.15559	0.14116	0.3719	0.36649	0.10018	0.020586	0.015903	0.010411	0.011071	0.53885	0.43818	0.17837	-0.25981	0.0551	0.49277	0.62301	0.78107	0.95414	1.0857	0.15313	0.082619	1.0807	1.1671	1.3254	0.19627	0.17797	0.19571	0.25004	0.23519	0.18902	0.15668	0.074154	0.067119	0.17694	0.17466	0.047622	0.00011963	0.0011776	0.00090737	0.0012836	0.27589	0.30451	0.13587	0.27185	-0.047407	-0.11876	-0.00059417	0.14005	0.11794	0.0078621	0.085854	0.13806	0.14106	0.14027	0.13812	0.14128	0.077737	0.12524	0.074182	-0.013909	0.21152	0.024997	0.14948	0.18689	-0.0047018	-0.050171	-0.036731	-0.013285	1.8029	256.5
0.013167	0.86985	0.72085	0.83554	0.86345	0.50627	0.71378	0.54642	0.26783	0.1157	0.042752	0.042414	0.031206	0.033659	0.026798	0.021008	0.014264	0.86985	0.595	0.30646	-0.28854	0.081387	0.619	0.67024	0.72219	0.7681	0.78044	0.35938	0.16957	0.52442	1.2702	1.5832	0.39785	0.32917	0.35545	0.36725	0.2006	0.29632	0.21836	0.042226	0.0081493	0.010928	0.0063589	0.0070474	0.0078739	0.0031977	0.0010047	0.0042201	0.025937	0.35879	0.03566	0.25149	0.1399	0.14112	0.14142	0.14078	0.13499	0.1401	0.13886	0.10078	-0.011971	0.10652	0.056961	0.014674	-0.07498	0.047608	0.064578	0.1358	0.10518	0.098298	0.14192	0.43796	-0.014845	-0.05009	-0.0030136	0.10826	0.76813	156
0.013183	0.86947	0.72054	0.83542	0.86317	0.50544	0.71335	0.54627	0.26756	0.11562	0.042609	0.042298	0.030894	0.033238	0.026786	0.021131	0.014373	0.86947	0.49749	0.24828	-0.24921	0.082835	0.51574	0.55453	0.59342	0.62706	0.63281	0.35938	0.1331	0.40444	0.81951	1.2365	0.38664	0.22279	0.24183	0.21018	0.18929	0.22263	0.25859	0.092528	0.012262	0.014226	0.0090809	0.0052263	0.012557	0.0039286	0.0022633	0.0031044	0.036042	0.28995	0.026773	0.20584	0.14127	0.14004	0.13845	0.14105	0.14014	0.1414	0.14142	0.13809	0.088328	0.13155	0.11239	-0.03047	0.05123	-0.12861	-0.063524	-0.13129	0.12527	0.11877	0.13031	0.45192	-0.021328	-0.030189	0.0029029	0.14194	0.86502	147.5
0.013201	0.86808	0.71961	0.83487	0.86211	0.50333	0.71248	0.5457	0.2669	0.11531	0.042151	0.04157	0.029872	0.032121	0.025171	0.020756	0.015854	0.86808	0.14838	0.060893	-0.087491	0.066248	0.16084	0.18901	0.22065	0.25278	0.27535	0.49583	0.052161	0.31067	0.35602	0.39381	0.11206	0.068827	0.067635	0.11336	0.19867	0.11954	0.043001	0.027416	0.031834	0.014357	0.0031291	0.0052716	0.0073391	0.0048601	0.0050811	0.0015088	0.069314	0.13124	0.012716	0.09331	0.14068	0.12594	0.11377	0.013382	0.13263	0.084393	-0.071587	0.1397	0.14049	0.1379	0.12887	0.12223	0.13546	0.14138	0.1383	-0.13819	0.1903	0.35905	0.0024372	0.52968	-0.001195	0.066692	-0.046344	0.24744	1.0368	212.5
0.013213	0.86814	0.71965	0.83497	0.86218	0.50337	0.71251	0.54573	0.26693	0.11531	0.042104	0.041586	0.029783	0.032311	0.02509	0.020975	0.016307	0.86814	0.13018	0.051312	-0.078864	0.061267	0.14333	0.17373	0.20906	0.24619	0.27384	0.52083	0.035954	0.29529	0.32193	0.34116	0.11202	0.07326	0.073939	0.063114	0.052794	0.086532	0.12883	0.12722	0.05489	0.020219	0.019864	0.003428	0.0088453	0.0037153	0.0025182	0.0023447	0.07065	0.096137	0.012445	0.077501	0.13924	0.13926	0.14057	0.086885	-0.11057	-0.028315	0.090247	0.13801	0.13957	0.12868	0.13524	-0.041124	0.10983	0.087297	0.085485	0.11229	0.16205	0.26096	0.11159	0.35166	-0.0135	0.0090972	-0.03879	0.07694	1.469	188
0.0067266	0.93725	0.066374	0.043972	0.079875	0.51458	0.67163	0.54825	0.23526	0.03278	0.05425	0.023053	0.05175	0.055913	0.051215	0.026156	0.034813	0.93725	0.21415	0.10897	-0.10518	0.032846	0.26703	0.41445	0.63272	0.90922	1.0301	0.28333	0.029461	0.15356	0.22496	0.25192	0.026072	0.0066329	0.0091967	0.03654	0.23815	0.3195	0.11857	0.015512	0.0054181	0.024756	0.011306	0.0082832	0.0076139	0.017406	0.0021558	0.0012132	0.024587	0.19761	0.027211	0.12612	0.11576	0.036451	0.085595	0.1408	0.13963	0.14044	0.13409	0.10869	0.12731	0.14009	0.10385	-0.13517	0.13917	0.11829	-0.12304	-0.0095787	0.13427	0.41297	0.016624	0.80541	-0.038809	0.09457	-0.046557	0.53798	0.58367	264.5
0.0076937	0.90146	0.15205	0.032383	0.059907	0.39392	0.51384	0.42037	0.18038	0.025192	0.041491	0.017933	0.039788	0.042662	0.038888	0.01948	0.026622	0.90146	0.1896	0.091213	-0.098386	0.029848	0.24098	0.38844	0.61462	0.90653	1.0027	0.31458	0.09237	0.15356	0.24962	0.32711	0.06641	0.0048822	0.0025979	0.014161	0.17617	0.17132	0.19983	0.085745	0.012061	0.011827	0.0083184	0.015084	0.012443	0.0080824	0.0015184	0.0043758	0.01916	0.14775	0.038594	0.098443	0.14068	0.11686	-0.12673	0.13089	0.14068	0.13996	0.14135	0.14133	0.1324	0.12146	0.03071	-0.0026956	-0.10251	-0.016599	-0.0061659	-0.12762	0.053958	0.27965	0.51484	0.59962	-0.047587	0.0063904	0.2151	0.26676	1.0033	240
0.016885	0.63131	0.56856	0.39358	0.33746	0.62212	0.69491	0.26176	0.060309	0.034226	0.055974	0.013144	0.022281	0.030624	0.030552	0.010598	0.011363	0.69491	0.282	0.15233	-0.12967	0.065775	0.30611	0.36074	0.42231	0.48504	0.52944	0.15417	0.063859	0.52513	0.50405	0.60485	0.047643	0.058928	0.038968	0.11842	0.29761	0.33187	0.12246	0.028682	0.013358	0.025592	0.0062491	0.0019851	0.0088267	0.003892	0.0032932	0.0030968	0.090796	0.24547	0.086187	0.17266	-0.025748	-0.12718	-0.077928	0.10703	0.13335	0.13548	0.1339	0.14075	0.13927	0.13939	0.14115	0.14141	0.12884	0.13453	0.1347	0.13361	0.67041	0.28184	0.32857	0.51474	0.32894	0.023223	0.075165	0.21501	1.0902	264
0.013702	0.12259	0.27837	0.21831	0.30338	0.27214	0.29595	0.26479	0.057613	0.035716	0.023347	0.024462	0.017033	0.023293	0.022042	0.018524	0.014015	0.30338	0.13467	0.094867	-0.039804	0.045284	0.1575	0.21525	0.29097	0.37939	0.44145	0.43333	0.13805	0.14789	0.21935	0.27776	0.033209	0.082919	0.10481	0.14086	0.11674	0.10772	0.081001	0.017384	0.0047713	0.0098912	0.010001	0.0026053	0.0031206	0.0033007	0.0016572	0.0014183	0.24081	0.30074	0.27924	0.27755	0.13403	-0.090147	-0.056649	0.13991	-0.11843	-0.12215	-0.001108	0.074981	-0.0038824	0.11946	0.12425	-0.07485	0.10991	-0.044752	-0.03285	-0.089121	0.35327	0.183	0.22457	0.2453	0.07096	-0.019995	-0.002282	0.0062145	1.5411	320.5
0.01385	0.10732	0.19862	0.21263	0.31412	0.31117	0.29124	0.27653	0.31328	0.21558	0.063819	0.016598	0.010401	0.013683	0.017777	0.014221	0.011978	0.31412	0.12304	0.043714	-0.079327	0.051499	0.14025	0.18214	0.23437	0.29292	0.3369	0.30729	0.12057	0.33349	0.33205	0.33149	0.055229	0.0094588	0.032756	0.066462	0.082786	0.10069	0.051498	0.14683	0.096696	0.024242	0.0019836	0.0024736	0.0021165	0.0027297	0.003133	0.0015981	0.26644	0.26041	0.27653	0.26955	0.023201	0.13927	-0.11481	-0.075877	-0.1414	-0.11954	-0.079949	0.14106	0.1414	0.11436	-0.14053	0.13667	0.10621	0.12312	0.12675	0.039547	0.18217	0.17641	0.33343	0.22845	-0.017505	-0.0062879	0.052203	0.006067	1.6407	320.5
0.02183	0.35565	0.31626	0.27025	0.36871	0.39024	0.3071	0.36312	0.28592	0.1443	0.075499	0.025414	0.018284	0.021724	0.023165	0.015971	0.013482	0.39024	0.23401	0.16192	-0.072085	0.083142	0.24241	0.26026	0.27811	0.29348	0.29574	0.58021	0.080505	0.24733	0.39319	0.30541	0.17189	0.15677	0.12321	0.19524	0.21164	0.1363	0.070299	0.044028	0.022668	0.013195	0.0055687	0.0058784	0.0058498	0.0050538	0.00057707	0.00075215	0.14984	0.325	0.22657	0.25357	0.0018554	-0.031487	-0.0381	0.016334	0.0090064	-0.064066	-0.04714	0.11766	0.11799	0.13971	-0.0034576	0.14081	0.068173	-0.08659	-0.11137	-0.030976	0.31752	0.15147	0.17825	0.24925	0.053188	-0.034179	-0.014725	0.012946	1.557	224
0.01236	0.2057	0.29484	0.27113	0.31097	0.36104	0.35807	0.20212	0.02249	0.014713	0.014198	0.025647	0.01811	0.017453	0.019202	0.011277	0.015559	0.36104	0.2359	0.13349	-0.10241	0.046897	0.27397	0.36926	0.49252	0.63493	0.73735	0.33542	0.19174	0.26595	0.54508	0.42971	0.082435	0.10603	0.13593	0.14862	0.17172	0.17525	0.096977	0.0027103	0.0029	0.0061389	0.0044188	0.0033573	0.0053902	0.0050385	0.0034638	0.00092798	0.21244	0.31751	0.24722	0.2688	0.14125	-0.077325	-0.011541	0.13453	0.14064	0.10614	0.12972	-0.14109	0.017328	0.090275	0.08677	-0.12627	-0.025022	0.11134	0.049077	-0.14129	0.38414	0.15194	0.29185	0.26447	0.089481	-0.029623	0.022184	0.012839	1.4793	360.5
0.010393	0.10936	0.30676	0.19812	0.11401	0.32917	0.30767	0.10534	0.13065	0.025854	0.012551	0.012594	0.017436	0.017677	0.014103	0.013663	0.014831	0.32917	0.052809	0.041492	-0.011317	0.031536	0.066387	0.10471	0.16231	0.23588	0.26477	0.72813	0.099737	0.16008	0.13857	0.15337	0.012457	0.10769	0.079942	0.03593	0.0814	0.064906	0.01097	0.0093359	0.001099	0.00086605	0.0017726	0.0018577	0.00041265	0.00064462	0.0037566	0.0006156	0.23543	0.26762	0.27796	0.26181	0.014219	0.032716	-0.081296	0.08895	-0.13872	-0.0033952	0.13724	0.13914	-0.058759	0.035066	-0.035409	0.071932	0.12336	0.088444	0.13938	-0.019294	0.41314	0.3112	0.30127	0.33749	0.10713	0.036745	0.026921	0.051063	1.3428	312
0.019943	0.41862	0.38371	0.3801	0.29705	0.30869	0.21912	0.17011	0.025092	0.01114	0.015422	0.01135	0.017857	0.022897	0.018613	0.011707	0.0094767	0.41862	0.24758	0.15599	-0.09159	0.06494	0.26944	0.31913	0.37546	0.43319	0.47454	0.35208	0.12006	0.14503	0.13915	0.1826	0.2474	0.20261	0.18666	0.14168	0.11544	0.087972	0.062228	0.0073019	0.0061208	0.0047912	0.0047692	0.0063259	0.010899	0.0076929	0.0010942	0.0038142	0.10203	0.28932	0.2262	0.22917	-0.13755	-0.026901	0.1023	0.13709	0.14008	0.12734	0.14141	-0.032479	-0.00078755	0.016452	-0.046492	-0.13406	-0.055378	0.012942	0.033032	0.12616	0.26414	0.213	0.40023	0.37418	0.012224	-0.010592	0.094635	0.083533	1.3756	180.5
0.022754	0.26771	0.29477	0.27403	0.36676	0.38871	0.39505	0.46075	0.34265	0.29657	0.32656	0.19576	0.014124	0.023209	0.019256	0.019424	0.017925	0.46075	0.16585	0.097645	-0.068202	0.094888	0.16733	0.17045	0.17296	0.17379	0.16579	0.52292	0.067931	0.21028	0.22755	0.2392	0.14522	0.081895	0.09474	0.18142	0.10823	0.096893	0.10504	0.063412	0.040086	0.040479	0.022059	0.0042866	0.0045732	0.0032147	0.0023559	0.0017729	0.2303	0.3142	0.2049	0.25723	-0.073765	0.14009	0.10596	0.039572	-0.099061	-0.12516	0.011776	0.14142	0.14142	0.13989	0.14044	-0.087957	-0.10025	-0.090371	-0.13777	0.015972	0.33311	0.15961	0.083869	0.21359	0.066166	-0.027988	-0.047791	0.0020222	1.5585	240
0.021039	0.39499	0.38415	0.37532	0.42976	0.27825	0.33353	0.27874	0.25582	0.10038	0.018267	0.021753	0.020159	0.021062	0.019688	0.012432	0.013682	0.42976	0.17463	0.036602	-0.13803	0.074639	0.18484	0.20715	0.23087	0.25342	0.26576	0.48125	0.17992	0.31727	0.42714	0.39328	0.13026	0.13609	0.17279	0.14006	0.093877	0.15046	0.13387	0.049506	0.017515	0.0066978	0.010351	0.0020519	0.0033705	0.0066134	0.0011663	0.0032945	0.25763	0.27539	0.14774	0.24173	-0.042979	-0.13574	-0.060015	-0.13606	-0.061833	-0.016335	-0.023034	0.056879	-0.10375	-0.069477	0.13376	-0.043904	-0.065446	0.093308	-0.12556	0.14091	0.14438	0.11731	0.21826	0.19175	-0.031829	-0.044028	-0.0099222	-0.016386	1.5518	280
0.014108	0.82851	0.6642	0.51331	0.21891	0.37337	0.4075	0.24847	0.023629	0.07614	0.024241	0.026031	0.029837	0.030888	0.021237	0.012361	0.018073	0.82851	0.072342	0.024563	-0.047779	0.049991	0.082951	0.109	0.14187	0.17908	0.20674	0.65	0.036109	0.19904	0.21983	0.22914	0.14417	0.10701	0.062634	0.017854	0.05772	0.048499	0.11875	0.010581	0.036219	0.0014775	0.0025781	0.011357	0.014188	0.001634	0.0010793	0.0018588	0.099674	0.064709	0.013942	0.074342	0.13874	0.10002	0.12726	0.12588	-0.13767	-0.12357	0.13457	0.12733	0.14047	0.10484	0.061723	0.13621	0.14093	0.14036	-0.053876	-0.044525	0.28494	0.4185	0.10147	0.46582	0.022617	0.14493	-0.038854	0.16235	1.2632	152
0.013021	0.84063	0.67989	0.48478	0.1833	0.38265	0.36366	0.25135	0.022577	0.076661	0.024694	0.026604	0.030144	0.031628	0.021751	0.012478	0.017963	0.84063	0.061986	0.016473	-0.045513	0.046027	0.072259	0.098117	0.13181	0.17096	0.19877	0.62292	0.034424	0.14486	0.18997	0.20511	0.13137	0.095843	0.14433	0.013176	0.050043	0.039248	0.015352	0.0026238	0.0032237	0.0019567	0.0040655	0.0015374	0.0074199	0.0077499	0.0031987	0.00088821	0.090915	0.087847	0.012302	0.077733	0.13257	0.046267	0.048835	-0.069913	-0.10702	0.067893	-0.12028	-0.054336	-0.089457	-0.066616	0.11445	-0.11286	0.13153	0.13892	0.1358	-0.048217	0.297	0.59452	0.060761	0.56056	0.029421	0.26634	-0.055643	0.25108	1.0103	192
0.0066965	0.87641	0.45525	0.28871	0.20492	0.29491	0.21782	0.073555	0.019898	0.0069664	0.011414	0.01801	0.036559	0.030492	0.05991	0.021271	0.024918	0.87641	0.091443	0.052331	-0.039112	0.027792	0.11789	0.19547	0.3176	0.47714	0.51593	0.38958	0.056066	0.1245	0.13221	0.13179	0.065995	0.023863	0.017869	0.016844	0.14137	0.075447	0.035053	0.0094602	0.00055027	0.0046914	0.0082771	0.0086094	0.015241	0.0044606	0.0070245	0.0022445	0.018106	0.078737	0.044304	0.057384	0.07008	-0.14059	-0.065502	-0.13997	0.13086	0.11987	0.13817	0.14114	-0.13851	0.13493	0.10002	0.011694	0.062874	-0.14082	0.086254	-0.10195	0.086044	0.45529	0.46203	0.63398	-0.045146	0.15706	0.1899	0.39452	1.1782	336
0.018507	0.5919	0.6109	0.7028	0.74056	0.80516	0.78398	0.70884	0.46679	0.26831	0.24645	0.18762	0.016082	0.021237	0.019558	0.015469	0.011671	0.80516	0.042553	0.0025335	-0.04002	0.069424	0.045697	0.052708	0.060424	0.068078	0.07312	0.82604	0.055604	0.14275	0.14899	0.16564	0.15436	0.096887	0.10418	0.12616	0.1398	0.12225	0.094534	0.050719	0.021782	0.018035	0.011967	0.0032594	0.010206	0.0043052	0.0052834	0.0022227	0.1285	0.060816	0.014851	0.10041	0.11778	0.13557	0.036595	0.13681	-0.080607	0.068847	0.14056	0.14077	0.12773	0.1328	0.10435	0.0098415	0.1277	-0.12729	0.13581	0.12931	0.10221	0.37686	0.071445	0.35322	-0.043585	0.10685	-0.049226	0.06484	1.4031	432
0.016503	0.14362	0.39	0.39111	0.44488	0.34498	0.36187	0.27199	0.026175	0.017299	0.020284	0.014879	0.018328	0.020264	0.019758	0.020068	0.0096434	0.44488	0.063515	0.038215	-0.0253	0.052301	0.072176	0.09316	0.11916	0.14816	0.17004	0.38646	0.071574	0.18538	0.22115	0.28439	0.056476	0.15672	0.1216	0.2282	0.084025	0.096821	0.051753	0.010211	0.0013331	0.0040816	0.0041598	0.0020563	0.0018243	0.0028502	0.00080216	0.0030749	0.20478	0.21969	0.25502	0.22977	-0.048362	0.10004	0.14142	0.056985	0.11037	0.14086	0.13114	0.13754	-0.081135	0.13133	0.088699	-0.10512	-0.13165	-0.037405	0.14133	0.0716	0.52699	0.38294	0.28985	0.38389	0.20349	0.072518	0.034946	0.085773	1.2131	320.5
0.012588	0.4914	0.31057	0.31452	0.17971	0.12684	0.13507	0.12101	0.022321	0.031677	0.016759	0.018889	0.023409	0.034229	0.018823	0.014903	0.014453	0.4914	0.17773	0.091357	-0.086376	0.047614	0.20579	0.2757	0.3656	0.46898	0.54401	0.16458	0.11811	0.24331	0.30769	0.33834	0.19628	0.089287	0.14981	0.087087	0.05082	0.012342	0.035814	0.0069382	0.0046226	0.0064822	0.0052134	0.010847	0.011201	0.0068291	0.0012826	0.0069053	0.14292	0.25186	0.13347	0.18881	0.13297	0.1409	0.13882	0.1177	0.12798	0.11301	0.11909	0.11215	0.028254	0.065569	-0.12205	0.049485	-0.020936	-0.016785	0.13302	0.13229	0.40011	0.33887	0.34129	0.44547	0.098794	0.062651	0.058775	0.16589	1.2088	280.5
0.015137	0.14622	0.35805	0.42044	0.31847	0.40356	0.28174	0.30359	0.014157	0.0085416	0.028042	0.013289	0.01753	0.019552	0.021197	0.013659	0.016626	0.42044	0.027634	0.024017	-0.003617	0.046881	0.032096	0.043265	0.057714	0.074411	0.086415	0.45417	0.03127	0.13458	0.15185	0.25591	0.0153	0.13353	0.12976	0.089913	0.12111	0.075522	0.069634	0.0012034	0.00077675	0.00064529	0.0015284	0.0047292	0.00077882	0.00071785	0.0013336	0.0024435	0.21109	0.21556	0.25539	0.23085	-0.090763	0.03679	0.065707	-0.11942	0.14142	0.13458	0.14134	0.060058	0.11755	0.091753	0.097085	0.139	0.0086464	-0.011796	-0.0031247	-0.082962	0.49815	0.46803	0.26941	0.39173	0.17492	0.16387	0.021785	0.095961	1.2572	320.5
0.0049022	0.041352	0.035524	0.072636	0.45796	0.93095	0.64492	0.033202	0.053985	0.061086	0.016216	0.028041	0.059826	0.070396	0.043201	0.025045	0.026655	0.93095	0.30434	0.14765	-0.15669	0.022116	0.41067	0.74522	1.3166	2.0836	2.0438	0.18646	0.065451	0.27031	0.27243	0.30516	0.017144	0.014331	0.034787	0.21768	0.44283	0.30657	0.01613	0.025857	0.029132	0.0082807	0.0096278	0.014635	0.021295	0.01271	0.0047874	0.0012093	0.032455	0.27021	0.030199	0.17362	-0.078114	-0.0062864	0.13196	0.14141	0.14052	0.14135	0.11472	0.13189	0.13724	0.061308	-0.074262	-0.13155	-0.062899	-0.141	-0.067671	0.03018	0.13683	0.40054	0.10517	0.79269	-0.038205	0.088706	-0.045236	0.52174	0.53208	384.5
0.0085143	0.19134	0.12232	0.068253	0.056196	0.40559	0.7944	0.43029	0.68699	0.48834	0.93254	0.62586	0.083086	0.1023	0.090172	0.04483	0.064618	0.93254	0.60168	0.30322	-0.29846	0.055263	0.67625	0.85397	1.0694	1.3051	1.4842	0.079167	0.082398	0.36789	0.39787	0.40574	0.041687	0.03718	0.032851	0.01319	0.19294	0.37762	0.20453	0.32655	0.23212	0.44327	0.27224	0.021235	0.048707	0.022901	0.0092412	0.00025582	0.034872	0.30176	0.033722	0.22639	0.053893	0.077598	0.12588	0.12744	0.14043	0.14137	0.14142	0.14142	0.14141	0.1414	0.1413	0.12135	0.13939	0.11884	0.077964	-0.035302	0.079926	0.14915	0.1209	0.46342	-0.029399	-0.027544	-0.02606	0.14698	1.1448	126
0.0088875	0.052542	0.094664	0.1963	0.81588	0.90058	0.80394	0.46759	0.064427	0.012862	0.024581	0.045851	0.063039	0.092433	0.076017	0.055761	0.054236	0.90058	0.31419	0.17003	-0.14415	0.044554	0.36864	0.50706	0.68971	0.90401	1.0525	0.15208	0.058953	0.066067	0.12657	0.14532	0.021134	0.0081386	0.013007	0.12908	0.37133	0.38449	0.17361	0.024171	0.0042373	0.011707	0.016789	0.013262	0.012077	0.015722	0.0026156	0.0067886	0.036893	0.27339	0.045186	0.17771	0.13893	0.068699	-0.028236	0.093961	0.12986	0.13372	0.13416	0.13348	0.13984	0.13896	0.13817	0.10569	0.095689	0.1382	-0.10437	-0.10148	0.1824	0.35436	0.053397	0.71175	-0.026134	0.055164	-0.042092	0.414	0.92986	189.5
0.008897	0.052626	0.094721	0.19632	0.81587	0.90058	0.8039	0.46731	0.064348	0.012973	0.024625	0.045811	0.062385	0.091625	0.075561	0.055675	0.052556	0.90058	0.42956	0.20928	-0.22029	0.047612	0.49738	0.66635	0.88365	1.1335	1.3149	0.13958	0.11267	0.17005	0.13307	0.36121	0.024542	0.0187	0.093316	0.38784	0.42822	0.32736	0.18175	0.030534	0.0040025	0.0092295	0.01194	0.02308	0.043595	0.024651	0.0048401	0.015443	0.039183	0.31158	0.034807	0.20858	0.096732	0.13289	0.14142	0.14133	0.14099	0.13859	0.13854	0.13747	0.07456	0.11948	0.098516	0.12158	0.13635	0.12726	0.10309	0.12955	0.035223	0.27552	0.078979	0.62373	-0.054255	0.0098451	-0.043802	0.29517	0.93219	211.5
0.0088939	0.052637	0.094744	0.19633	0.81587	0.90061	0.80386	0.46737	0.064281	0.012977	0.024726	0.046002	0.062477	0.091348	0.075117	0.055798	0.052694	0.90061	0.22816	0.098709	-0.12945	0.044887	0.26731	0.36659	0.49722	0.65016	0.7568	0.19167	0.059199	0.095864	0.11904	0.079394	0.02125	0.045486	0.050627	0.17363	0.25641	0.19603	0.054886	0.0089537	0.0035718	0.0046614	0.01833	0.02637	0.021615	0.0047323	0.0071296	0.0019141	0.044678	0.17358	0.035538	0.11903	-0.0093324	0.12897	0.12858	0.13061	0.1238	0.10437	0.037154	-0.018681	-0.062011	-0.078993	0.079354	0.077933	0.038265	0.073959	-0.055523	0.13654	0.04504	0.31798	0.17873	0.59938	-0.043674	0.039426	-0.024837	0.31109	1.1694	171.5
0.029488	0.62361	0.38828	0.39997	0.40577	0.42179	0.41506	0.38434	0.29585	0.24768	0.26973	0.26453	0.012075	0.020811	0.01265	0.015929	0.019081	0.62361	0.17771	0.17751	-0.00019899	0.065167	0.19327	0.2286	0.26858	0.30949	0.33871	0.53333	0.14391	0.30678	0.53602	0.80373	0.21092	0.23111	0.23965	0.20271	0.22825	0.23181	0.18972	0.1362	0.086968	0.069465	0.070188	0.0026496	0.0028521	0.00084675	0.0026526	0.0007353	0.059518	0.22732	0.27691	0.23935	0.062947	-0.10347	-0.11463	-0.10783	-0.089503	-0.10674	-0.12758	0.029214	-0.026024	0.13554	0.14017	-0.0046128	0.059786	0.10342	-0.087343	-0.0082115	0.27321	0.076961	0.022672	0.18132	0.047913	-0.05032	-0.054501	-0.023819	1.7338	306.5
